,,,,,,,,
,HU TAO,ROLE,EQUIPMENT,,ARTIFACT STATS,,TALENT PRIORITY,ABILITY TIPS
,,,WEAPON,ARTIFACT,MAIN STATS,SUBSTATS,,
,,DPS ✩,"1. Staff of Homa (5✩)
2. Staff of the Scarlet Sands (5✩)
3. Dragon's Bane (4✩)
4. Deathmatch (4✩)*
5. Primordial Jade Winged-Spear (5✩)*
6. Missive Windspear (4✩)
7. Blackcliff Pole (1 stack) (4✩)* 
~= Lithic Spear (2 stacks) (4✩) 
~= White Tassel (3✩)*
~= Vortex Vanquisher (3 stacks) (5✩)*","1. Crimson Witch of Flames (4)
2. Shimenawa's Reminiscence (4)*
3. Gilded Dreams (4)*
4. Crimson Witch of Flames (2) / +80 EM set (2) / Tenacity of the Millelith (2) [Choose Two]*
5. Retracing Bolide (4)*","Sands - HP% / Elemental Mastery
Goblet - Pyro DMG
Circlet - Crit Rate / DMG","1. Crit Rate / DMG
2. Elemental Mastery*
3. HP%
4. ATK%
5. Energy Recharge
","1. Normal Attack
2. Skill
3. Burst","When ending Hu Tao's combos with an Elemental Burst, if you do not jump/dash cancel the last charged attack, the Elemental Burst will still benefit from Hu Tao's Elemental Skill.

It is recommended to use cancels when performing your Hu Tao combos as to maximize damage.
N2CJ for [C0] and N2CD for [C1].
N3CJ/N3CD can be used to conserve stamina at the cost of damage.

*N = Normal Attack, C = Charged Attack, J = Jump, D = Dash"
,"NOTES
","DPS
Hu Tao is most effective when used with Xingqiu to proc Vaporize/Freeze Melt reactions which utilizes her BiS Set, Crimson Witch of Flames (4). Freeze Melt refers to freezing enemies for Melt set up, since unlike Diluc or Klee, Hu Tao doesn't shatter frozen enemies.

Regarding Weapon Choices:
Primordial Jade Winged-Spear: Is better than the [R1] variants of Dragon's Bane and Deathmatch with ideal stacking. While this is a very strong weapon when fully stacked, maintaining the stacks on Hu Tao isn't ideal in realistic situations making the weapon less consistent than other options.
Deathmatch: This weapon is better than Dragon's Bane when you're not doing Vaporize.
Blackcliff Pole: Despite seeming quite good due to the Crit DMG substat, Blackcliff Pole at 1 stack performs only slightly better than an [R5] White Tassel in practice as it is difficult to maintain stacks consistently. It is not recommended to buy this weapon specifically for Hu Tao and should only be used if you already have one.
Vortex Vanquisher: Provides little to nothing to Hu Tao since she scales better with HP% than ATK% with every spear in the game. Base ATK makes little difference on Hu Tao because she has a very high HP to ATK conversion cap.
White Tassel: This weapon requires your combos to be more focused on Normal Attacks (N2C over N1C) to make use of it's passive.

Regarding Artifact Sets: 
Shimenawa's Reminiscence (4): Provides higher AA damage than Crimson Witch of Flames (4) but lowers your Elemental Burst damage which hurts your AoE damage, also if you're unable to burst, it might cause survivability issues if you're not running a healer.
Gilded Dreams (4): This artifact set is equal to Crimson Witch of Flames (4) if you are using Staff of the Scarlet Sands.
Retracing Bolide (4) and Crimson Witch of Flames (2) / Tenacity of the Millelith (2) + 80 EM set (2): All these options are almost on equal footing because both of the sets have an equal overall damage output assuming you have 100% shield uptime when using Retracing Bolide (4). The difference is, you want to use +80 EM set (2) / Tenacity of the Millelith (2) / Crimson's Witch of Flame (2) when focusing on Nuking and better consistency, while Retracing Bolide (4) is for overall higher AA damage at the expense of lower burst damage, although inconsistent if you cannot keep your shield permanently.

Regarding Artifact Substats Priority: 
Since Hu Tao is able to trigger Vaporize on most of her damage output, Elemental Mastery is quite valuable on her. If you have less than 100EM total (including from Sucrose EM share, Instructor (4), etc) EM substat take priority over Crit Rate / DMG.",,,,,,
,YOIMIYA,ROLE,EQUIPMENT,,ARTIFACT STATS,,TALENT PRIORITY,ABILITY TIPS
,,,WEAPON,ARTIFACT,MAIN STATS,SUBSTATS,,
,,DPS ✩,"1. Thundering Pulse (5✩)
2. Aqua Simulacra (5✩)*
~= Polar Star (5✩)
3. Slingshot (3✩) [R5]*
4. Amos' Bow (5✩)*
~= Skyward Harp (5✩) 
5. Rust (4✩)*","1. Shimenawa's Reminiscence (4)*
2. Crimson Witch of Flames (4)*
3. Echoes of an Offering (4)*
4. Retracing Bolide (4)*
5. Crimson Witch of Flames (2) +18% ATK set (2)*","Sands - ATK% / Elemental Mastery
Goblet - Pyro DMG
Circlet - Crit Rate / DMG","1. Crit Rate / DMG 
2. ATK%
3. Elemental Mastery
4. Energy Recharge
5. Flat ATK","1. Normal Attack
2. Skill = Burst*",
,"NOTES


In-depth Guide
from KQM","DPS
Regarding Weapon Choices: 
Aqua Simulacra: This weapon requires Yoimiya to be very close to enemies (~8m). As such, this weapon is recommended only with a good shielder. 
Slingshot [R5]: This ranking is assuming you're using either Yun Jin or Bennett in your team. While using both Yun Jin and Bennett, this weapon can potentially beat Rust [R5].
Amos' Bow: This weapon's ranking is assuming low stacks of its passive due to you ideally being close to enemies to consistently hit all attacks in your combo. When at 3 stacks, this weapon can be close to Slingshot [R5]. Use it if it's already built for another character and you don't want to invest in Slingshot just for Yoimiya.
Rust: At [R4] this weapon performs better than Polar Star, and at [R5] performs better than Aqua Simulacra.

Regarding Artifacts:  
Shimenawa's Reminiscence (4): This set is her Best in Slot in the vast majority of situations even when considering inconsistent Burst usage (once every 3-4 rotations).
Crimson Witch of Flames (4): Usable in Vaporize teams and can be her Best in Slot for teams where she procs Vaporize and Overload (such as teams with a Fischl flex or Fischl + Beidou taser core)
Echoes of an Offering (4): This set has a lot of caveats that generally warrant it being a subpar choice. Its effects proccing is tied to your connection to the servers, so if your ping is above 100 and/or you have an unstable connection (fluctuations), you should avoid this set. Additionally, the RNG nature of its procs makes it unreliable in Vaporize teams as you can't guarantee it working on N1, N3 and N5 (her vaporized hits). 
Retracing Bolide (4): This set is only recommended to be used with a shielder. This set is also very resin inefficient, so its not recommended to farm for this set specifically.
Crimson Witch of Flames (2) +18% ATK set (2): While lacking in power compared to the other options, you will likely have good substats on the 2 piece combinations compared to a full 4 piece set which can compensate.

Regarding Mainstats:
Elemental Mastery: A good option if Yoimiya is triggering Vaporize and/or Overload. Having Bennett in the team favours Elemental Mastery sands slightly more than ATK sands, however it is recommended to just use whichever has better substats.

Regarding Talent Priorities: 
Her Skill has poor scaling which results in individual upgrades not affecting your damage much. Her Burst is also low priority due to it being used once every few rotations in some scenarios (such as when using Shimenawa's Reminiscence (4) without an abundance of off field energy) which can reduce its effectiveness. ",,,,,,
,DEHYA (WIP),ROLE,EQUIPMENT,,ARTIFACT STATS,,TALENT PRIORITY,ABILITY TIPS
,,,WEAPON,ARTIFACT,MAIN STATS,SUBSTATS,,
,,ON FIELD DPS,1. Beacon of the Reed Sea (5✩),,,,,
,,OFF FIELD DPS,,,,,,
,,BURGEON,"1. Mailed Flower (4✩)
2. Makhaira Aquamarine (4✩)
3. Bloodtainted Greatsword (3✩)
~= Rainslasher (4✩)
4. Favonius Greatsword (4✩)","1. Flower of Paradise Lost (4)
2. Gilded Dreams (4)
3. +80 EM set (2) +80 EM set (2)
4. Crimson Witch of Flames (4) ","Sands - Elemental Mastery
Goblet - Elemental Mastery
Circlet - Elemental Mastery","1. Elemental Mastery
2. HP%
3. Flat HP
4. Crit Rate%","1. Skill
2. Normal Attack
3. Burst

*For an EM-focused build, upgrading Dehya's talent levels isn't a necessity.","Since Dehya does not need her elemental burst to trigger burgeon, she doesn't need to build energy recharge."
,NOTES,"**This is a placeholder section, finalized information will be added soon**",,,,,,
